CATEGORY,SIZE,PRICE,CONTENT RATING,TYPE,INSTALLS,RATING,Free,Paid,REVIEWS
Medical,10.0,0.0,Everyone,Free,1000,3.9,1,0,31.0
Productivity,72.0,0.0,Everyone,Free,1000,4.2,1,0,105.0
Tools,9.0,0.0,Everyone,Free,1000000,4.5,1,0,28030.0
Health And Fitness,20.0,0.0,Everyone,Free,500000,4.7,1,0,11689.0
Personalization,6.2,0.0,Everyone,Free,10000000,4.1,1,0,51145.0
Productivity,0.7,0.0,Everyone,Free,1000000,4.3,1,0,12321.0
Tools,5.1,0.0,Everyone,Free,10,4.3,1,0,1.0
Food And Drink,15.0,0.0,Everyone,Free,500000,4.7,1,0,3803.0
Game,0.0,0.0,Everyone,Free,50000,4.7,1,0,0.0
Tools,11.0,0.0,Everyone,Free,100,4.7,1,0,4.0
Health And Fitness,0.0,0.0,Everyone,Free,1000000,4.1,1,0,6826.0
Family,6.4,0.0,Everyone,Free,5000,3.9,1,0,168.0
Game,67.0,0.0,Teen,Free,100000,4.2,1,0,2113.0
Game,78.0,0.0,Teen,Free,100000,4.1,1,0,3371.0
Dating,5.0,0.0,Mature,Free,500000,3.5,1,0,2593.0
Family,9.2,0.0,Everyone,Free,100,5.0,1,0,3.0
Personalization,11.0,0.0,Teen,Free,5000000,4.2,1,0,42190.0
Family,22.0,0.0,Everyone,Free,500000,4.3,1,0,2282.0
Business,28.0,0.0,Everyone,Free,1000,4.9,1,0,23.0
Photography,17.0,0.0,Everyone,Free,1000000,4.0,1,0,5967.0
Health And Fitness,13.0,0.0,Everyone,Free,10000000,4.9,1,0,272254.5
Health And Fitness,7.1,0.0,Everyone,Free,100000,4.6,1,0,2880.0
Travel And Local,9.8,0.0,Everyone,Free,10000,4.5,1,0,289.0
Game,12.0,0.0,Everyone,Free,100000000,4.3,1,0,1167143.0
Video Players,6.4,0.0,Everyone,Free,100000,3.8,1,0,3965.0
Art And Design,25.0,0.0,Teen,Free,50000000,4.5,1,0,215644.0
Entertainment,77.0,0.0,Everyone,Free,10000000,4.3,1,0,256664.0
Family,9.2,0.0,Mature,Free,50000,4.3,1,0,906.0
Family,9.3,0.99,Everyone,Paid,100000,4.5,0,1,48754.0
Family,7.0,0.0,Teen,Free,10000,4.3,1,0,855.0
Beauty,7.4,0.0,Teen,Free,100000,4.3,1,0,654.0
Beauty,2.2,0.0,Everyone,Free,100,4.0,1,0,1.0
Game,60.0,2.99,Everyone,Paid,100000,4.4,0,1,33661.0
Game,60.0,0.0,Everyone,Free,1000000,3.5,1,0,46801.0
Travel And Local,0.0,0.0,Everyone,Free,1000000,4.6,1,0,10035.0
Personalization,1.7,0.0,Everyone,Free,10,4.5,1,0,4.0
News And Magazines,19.0,0.0,Teen,Free,1000000,4.0,1,0,30287.0
Dating,14.0,0.0,Mature,Free,100000,3.5,1,0,894.0
Game,31.0,0.0,Everyone,Free,5000000,4.3,1,0,37513.0
Dating,36.0,0.0,Mature,Free,5000,3.5,1,0,69.0
Business,20.0,17.99,Everyone,Paid,500,2.9,0,1,28.0
Family,15.0,0.0,Teen,Free,100000,3.3,1,0,2802.0
Communication,0.0,0.0,Everyone,Free,1000000000,4.1,1,0,10484169.0
Communication,22.0,0.0,Everyone,Free,5000000,4.2,1,0,33053.0
Business,0.0,0.0,Everyone,Free,10000000,3.9,1,0,78172.0
Travel And Local,29.0,0.0,Everyone,Free,10000000,4.5,1,0,481545.5
Weather,10.0,0.0,Everyone,Free,1000,4.5,1,0,15.0
Business,0.0,0.0,Everyone,Free,5000000,4.4,1,0,51508.5
Health And Fitness,28.0,0.0,Everyone,Free,1000000,4.8,1,0,51227.0
Health And Fitness,1.6,0.0,Everyone,Free,10000,2.6,1,0,114.0
Health And Fitness,1.3,0.0,Everyone,Free,100000,2.8,1,0,961.0
Lifestyle,0.9,5.99,Everyone,Paid,1000000,4.5,0,1,23966.0
Lifestyle,0.0,0.0,Everyone,Free,10000000,4.3,1,0,246201.0
Lifestyle,0.1,0.0,Everyone,Free,1000,3.5,1,0,28.0
Lifestyle,0.0,0.0,Everyone,Free,100000,4.2,1,0,2563.0
Family,67.0,0.0,Teen,Free,100000,4.6,1,0,19640.0
Lifestyle,0.0,0.0,Everyone,Free,500000,4.4,1,0,19621.0
Game,56.0,0.0,Teen,Free,1000000,4.4,1,0,12736.0
Shopping,34.0,0.0,Everyone,Free,1000000,4.2,1,0,16966.0
Shopping,12.0,0.0,Everyone,Free,1000000,4.5,1,0,33591.0
Game,24.0,0.0,Teen,Free,10000000,4.6,1,0,267229.0
Tools,13.0,0.0,Everyone,Free,500000,3.3,1,0,4786.0
Tools,7.9,0.0,Everyone,Free,50000,3.2,1,0,409.0
Tools,0.0,0.0,Everyone,Free,10000000,4.4,1,0,137562.0
Productivity,4.1,0.0,Everyone,Free,1000000,4.2,1,0,17415.0
Tools,2.4,0.0,Everyone,Free,10000000,4.1,1,0,65597.0
Personalization,0.0,0.0,Everyone,Free,10000000,4.4,1,0,512104.0
Personalization,0.0,4.49,Everyone,Paid,100000,4.6,0,1,40704.0
Personalization,35.0,1.99,Everyone,Paid,5000,4.1,0,1,291.0
Tools,9.1,0.0,Everyone,Free,10000000,3.5,1,0,81747.0
Communication,0.9,2.99,Everyone,Paid,10000,3.7,0,1,197.0
Family,1.8,0.0,Everyone,Free,500000,1.8,1,0,3270.0
Business,1.6,0.0,Everyone,Free,500,1.8,1,0,2.0
News And Magazines,3.1,0.0,Everyone,Free,10000000,4.2,1,0,233305.0
Medical,10.0,0.0,Everyone,Free,10,4.2,1,0,0.0
Game,79.0,0.0,Everyone,Free,100000000,4.5,1,0,4147718.0
Game,53.0,0.0,Teen,Free,5000000,4.3,1,0,45558.0
Personalization,6.6,0.0,Everyone,Free,100000,4.3,1,0,1961.0
Art And Design,19.0,0.0,Everyone,Free,50000,3.8,1,0,178.0
Family,29.0,0.0,Everyone,Free,50000,4.3,1,0,445.0
Family,3.6,0.0,Everyone,Free,100000,3.9,1,0,3253.0
Social,0.0,0.0,Everyone,Free,1000000,4.6,1,0,16801.0
Business,0.0,0.0,Everyone,Free,1000000,4.3,1,0,32584.0
Game,32.0,0.0,Teen,Free,50000000,4.2,1,0,422244.0
Medical,42.0,0.0,Everyone,Free,500,4.2,1,0,1.0
Medical,42.0,0.0,Everyone,Free,500,4.2,1,0,1.0
Photography,4.9,0.0,Everyone,Free,1000000,4.0,1,0,5855.0
Social,0.0,0.0,Teen,Free,500000000,4.0,1,0,17011252.5
Photography,28.0,0.0,Everyone,Free,1000000,4.1,1,0,32398.0
Maps And Navigation,25.0,0.0,Everyone,Free,1000000,4.5,1,0,37937.0
Photography,0.0,0.0,Everyone,Free,50000000,4.5,1,0,823109.0
Game,0.0,0.0,Everyone,Free,5000000,4.4,1,0,70351.0
Shopping,18.0,0.0,Everyone,Free,1000000,4.2,1,0,9975.0
Game,0.0,0.0,Mature,Free,100000000,4.6,1,0,7668871.5
Game,34.0,0.0,Mature,Free,100,4.6,1,0,20.0
Game,19.0,0.0,Teen,Free,10000000,4.0,1,0,119368.0
Game,14.0,0.0,Teen,Free,50000,3.2,1,0,655.0
Family,58.0,0.0,Everyone,Free,1000000,4.2,1,0,47031.0
Game,49.0,0.0,Everyone,Free,1000000,3.6,1,0,12257.0
Game,43.0,0.0,Everyone,Free,100000,3.8,1,0,4552.0
Dating,5.8,0.0,Mature,Free,100000,3.5,1,0,1093.0
Sports,47.0,0.0,Everyone,Free,10000000,3.5,1,0,172373.0
Sports,8.9,0.0,Everyone,Free,100000,4.1,1,0,6231.0
Game,16.0,0.0,Everyone,Free,1000000,4.2,1,0,21661.0
Sports,33.0,0.0,Everyone,Free,1000000,3.9,1,0,6289.0
Sports,95.0,0.0,Everyone,Free,1000000,4.4,1,0,63779.0
Sports,90.0,0.0,Teen,Free,10000000,4.6,1,0,652940.0
Social,3.7,0.0,Everyone,Free,100000,4.3,1,0,1403.0
Libraries And Demo,4.7,0.99,Everyone,Paid,100,4.3,0,1,4.0
Education,5.4,0.0,Everyone,Free,1000000,4.6,1,0,37862.0
Education,1.8,0.0,Everyone,Free,100000,3.9,1,0,1239.0
Sports,0.0,0.0,Everyone,Free,10000000,4.8,1,0,221722.0
Tools,3.5,0.0,Everyone,Free,1000000,4.4,1,0,8259.0
Family,20.0,2.99,Everyone,Paid,10000,3.9,0,1,46.0
Communication,0.0,0.0,Everyone,Free,500000,4.3,1,0,23707.0
Productivity,14.0,0.0,Everyone,Free,10000,4.7,1,0,315.0
Family,37.0,0.0,Everyone,Free,10000,4.0,1,0,211.0
Family,23.0,0.0,Teen,Free,5000000,4.2,1,0,64815.0
Productivity,6.5,0.0,Everyone,Free,1000000,4.5,1,0,49794.0
Productivity,0.0,0.0,Everyone,Free,1000000,4.6,1,0,67523.0
Game,12.0,0.0,Everyone,Free,10000000,4.7,1,0,154264.0
Game,23.0,0.0,Everyone,Free,10000000,4.7,1,0,254258.0
Family,26.0,0.0,Everyone,Free,100000,4.4,1,0,685.0
Game,52.0,0.0,Everyone,Free,10000000,4.5,1,0,446434.0
Game,23.0,0.0,Everyone,Free,10000000,4.7,1,0,403911.0
Game,0.0,2.99,Everyone,Paid,100000,4.6,0,1,11235.0
Game,35.0,0.0,Everyone,Free,500000,4.9,1,0,37302.0
Tools,7.9,0.0,Everyone,Free,10000000,4.5,1,0,474439.0
Education,7.6,0.0,Teen,Free,1000000,4.8,1,0,256079.0
Food And Drink,0.0,0.0,Teen,Free,10,4.8,1,0,0.0
Productivity,18.0,0.0,Everyone,Free,100,4.8,1,0,2.0
Lifestyle,25.0,0.0,Everyone,Free,1000,4.2,1,0,31.0
Game,37.0,2.99,Everyone,Paid,100000,3.7,0,1,8014.0
Game,15.0,0.0,Everyone,Free,1000000,4.6,1,0,26138.0
Game,75.0,0.0,Everyone,Free,100000000,4.5,1,0,3778371.5
Game,56.0,0.0,Everyone,Free,10000000,4.4,1,0,125652.0
Medical,39.0,0.0,Everyone,Free,1000,4.4,1,0,15.0
Finance,14.0,0.0,Everyone,Free,1000,4.5,1,0,159.0
Lifestyle,25.0,0.0,Everyone,Free,50000,4.2,1,0,894.0
Game,59.0,0.0,Teen,Free,10000000,4.7,1,0,292164.0
Dating,4.4,0.0,Mature,Free,10,4.7,1,0,0.0
Tools,1.5,0.0,Everyone,Free,10000000,4.7,1,0,88993.0
Tools,17.0,0.0,Everyone,Free,10000000,3.9,1,0,14552.0
Family,23.0,0.0,Everyone,Free,1000000,4.4,1,0,6190.0
Family,25.0,0.0,Everyone,Free,5000000,4.3,1,0,96045.0
Lifestyle,21.0,0.0,Everyone,Free,1000,5.0,1,0,10.0
Lifestyle,13.0,0.0,Everyone,Free,10000,4.4,1,0,133.0
Family,91.0,0.0,Mature,Free,5000000,4.4,1,0,288835.0
Finance,2.8,0.0,Everyone,Free,10000,3.8,1,0,109.0
Travel And Local,8.3,0.0,Everyone,Free,5000000,3.9,1,0,24781.0
Maps And Navigation,5.6,0.0,Everyone,Free,1000000,4.3,1,0,21589.0
Dating,5.0,0.0,Teen,Free,100,4.3,1,0,1.0
Finance,2.1,0.0,Everyone,Free,100000,3.8,1,0,922.0
Game,40.0,0.0,Everyone,Free,10000000,4.6,1,0,169661.0
Game,47.0,0.0,Everyone,Free,1000000,4.5,1,0,10748.0
Personalization,68.0,1.49,Everyone,Paid,1000,4.8,0,1,201.0
Family,85.0,0.0,Everyone,Free,10000,4.4,1,0,83.0
Books And Reference,0.0,0.0,Teen,Free,10000000,4.2,1,0,87896.0
Medical,7.0,0.0,Everyone,Free,1000,4.2,1,0,6.0
Game,29.0,0.0,Mature,Free,10000000,4.6,1,0,1432809.0
Entertainment,0.0,0.0,Teen,Free,5000000,3.4,1,0,46618.0
Family,14.0,1.99,Everyone,Paid,10,3.4,0,1,0.0
Family,16.0,2.99,Everyone,Paid,10,1.0,0,1,1.0
Family,15.0,0.0,Everyone,Free,1000,1.0,1,0,2.0
Sports,27.0,0.0,Everyone,Free,1000000,4.0,1,0,2487.0
Tools,2.8,0.0,Everyone,Free,1000000,4.7,1,0,85079.0
Auto And Vehicles,5.4,0.0,Everyone,Free,100000,4.3,1,0,138.0
Maps And Navigation,5.8,0.0,Teen,Free,5000000,4.1,1,0,54034.0
Maps And Navigation,4.0,0.0,Everyone,Free,1000000,4.4,1,0,18710.0
Personalization,4.0,0.0,Everyone,Free,500000,4.4,1,0,7519.0
Game,0.0,0.0,Teen,Free,1000000,4.1,1,0,66894.0
Education,11.0,0.0,Everyone,Free,500000,4.6,1,0,10611.0
Tools,0.0,0.0,Everyone,Free,1000000,4.1,1,0,24226.0
Auto And Vehicles,48.0,0.0,Everyone,Free,5,4.1,1,0,0.0
Tools,14.0,0.0,Everyone,Free,1000000,4.6,1,0,48979.0
Dating,25.0,0.0,Mature,Free,100,5.0,1,0,3.0
Tools,2.7,0.0,Everyone,Free,50000,3.8,1,0,415.0
Tools,0.0,0.0,Everyone,Free,100000000,4.4,1,0,1028794.0
Family,10.0,0.0,Teen,Free,100000,4.1,1,0,956.0
Family,32.0,0.0,Teen,Free,10000,3.7,1,0,52.0
Dating,9.3,0.0,Teen,Free,500,5.0,1,0,5.0
Family,48.0,0.0,Everyone,Free,50000000,4.0,1,0,576210.0
Family,68.0,0.0,Everyone,Free,5000000,4.0,1,0,48731.0
Sports,0.0,0.0,Mature,Free,1000000,4.4,1,0,21733.0
Tools,9.5,0.0,Everyone,Free,100000,3.2,1,0,427.0
Photography,8.2,0.0,Everyone,Free,100000,2.5,1,0,1283.0
Sports,5.3,0.0,Everyone,Free,5000,2.5,1,0,45.0
Health And Fitness,7.5,0.0,Everyone,Free,1000000,4.8,1,0,48276.0
Sports,0.0,0.0,Everyone,Free,100000,4.6,1,0,11549.0
Game,57.0,0.0,Everyone,Free,500000,4.3,1,0,2178.0
Lifestyle,29.0,0.0,Everyone,Free,10000,2.1,1,0,86.0
Sports,4.9,0.0,Everyone,Free,1000,4.4,1,0,16.0
Health And Fitness,0.0,0.0,Everyone,Free,5000000,4.5,1,0,190247.0
Sports,26.0,0.0,Everyone,Free,500000,3.5,1,0,4057.0
Health And Fitness,24.0,0.0,Teen,Free,500000,4.6,1,0,4102.0
News And Magazines,6.6,0.0,Teen,Free,500000,4.5,1,0,17703.0
Finance,18.0,0.0,Everyone,Free,10000,2.9,1,0,252.0
Art And Design,2.9,0.0,Everyone,Free,100,5.0,1,0,1.0
Game,40.0,0.0,Everyone,Free,10000000,4.2,1,0,177542.0
Tools,3.0,0.0,Everyone,Free,50000,4.2,1,0,294.0
Photography,15.0,0.0,Everyone,Free,10000,4.2,1,0,67.0
Photography,14.0,0.0,Everyone,Free,50000000,4.4,1,0,635846.0
Business,0.0,0.0,Everyone,Free,5000000,4.6,1,0,95912.0
Medical,1.4,2.99,Everyone,Paid,10,4.6,0,1,0.0
Productivity,19.0,0.0,Everyone,Free,1000000,4.2,1,0,37204.0
Weather,3.9,0.0,Everyone,Free,10,4.2,1,0,0.0
Game,26.0,0.0,Everyone,Free,100000,3.8,1,0,1363.0
Game,40.0,0.0,Teen,Free,10000000,4.3,1,0,118253.0
Family,40.0,1.99,Everyone,Paid,10000,4.4,0,1,925.0
Finance,28.0,0.0,Everyone,Free,1000000,3.6,1,0,15247.0
Finance,7.2,0.0,Everyone,Free,10000,4.4,1,0,96.0
Game,47.0,0.0,Mature,Free,10000000,4.5,1,0,299046.0
Family,0.0,0.0,Everyone,Free,10000000,4.3,1,0,128808.0
Family,53.0,0.0,Teen,Free,10000000,4.3,1,0,556929.0
Game,15.0,9.99,Teen,Paid,100000,4.5,0,1,38207.0
Family,70.0,0.0,Teen,Free,5000000,4.4,1,0,228130.0
Family,67.0,0.0,Teen,Free,10000000,4.5,1,0,1461698.0
Entertainment,9.7,0.0,Everyone,Free,1000000,4.4,1,0,17682.0
Food And Drink,35.0,0.0,Everyone,Free,10000000,4.5,1,0,455436.5
Family,41.0,0.0,Everyone,Free,1000000,4.2,1,0,19720.0
Dating,7.3,0.0,Mature,Free,10000,3.7,1,0,66.0
Business,14.0,0.0,Everyone,Free,50000,4.1,1,0,308.0
Family,8.1,0.0,Everyone,Free,10000,3.8,1,0,302.0
Lifestyle,2.2,0.0,Everyone,Free,100000,4.6,1,0,10198.0
News And Magazines,10.0,0.0,Everyone,Free,100,5.0,1,0,4.0
Finance,23.0,0.0,Everyone,Free,1000000,4.2,1,0,11919.0
Family,9.9,0.0,Everyone,Free,100,3.8,1,0,16.0
Books And Reference,16.0,0.0,Everyone,Free,1000000,4.5,1,0,68226.0
Personalization,12.0,0.0,Teen,Free,10000,4.4,1,0,49.0
Family,67.0,4.99,Everyone,Paid,5000,4.2,0,1,214.0
Beauty,2.9,0.0,Everyone,Free,10000,4.4,1,0,74.0
Beauty,2.9,0.0,Everyone,Free,10000,4.1,1,0,66.0
Health And Fitness,2.2,0.0,Everyone,Free,500000,4.0,1,0,1577.0
Health And Fitness,7.0,0.0,Everyone,Free,10000000,4.7,1,0,117925.0
Game,40.0,0.0,Teen,Free,100000,3.8,1,0,2102.0
Game,77.0,0.0,Teen,Free,10000000,4.6,1,0,811040.0
Beauty,22.0,0.0,Everyone,Free,500000,3.9,1,0,2277.0
Entertainment,44.0,0.0,Teen,Free,10000,4.3,1,0,303.0
Social,10.0,0.0,Everyone,Free,1000000,4.3,1,0,11066.0
Social,8.7,0.0,Teen,Free,10000,4.4,1,0,214.0
Game,100.0,0.99,Teen,Paid,1000000,4.4,0,1,38419.0
Game,41.0,0.0,Teen,Free,1000000,4.4,1,0,13714.0
Game,2.8,0.0,Teen,Free,50000,4.4,1,0,69.0
Productivity,6.6,0.0,Everyone,Free,1000000,4.2,1,0,21507.0
Game,63.0,0.0,Everyone,Free,10000000,4.5,1,0,121533.0
Shopping,20.0,0.0,Everyone,Free,10000000,4.6,1,0,284723.0
Finance,4.5,0.0,Everyone,Free,500000,4.1,1,0,4344.0
Finance,23.0,0.0,Everyone,Free,1000000,4.4,1,0,42809.0
Finance,0.0,0.0,Everyone,Free,5000000,4.6,1,0,157505.0
Finance,0.0,0.0,Everyone,Free,1000000,4.5,1,0,16808.0
News And Magazines,1.3,0.0,Everyone,Free,50,4.5,1,0,1.0
Health And Fitness,4.0,0.0,Everyone,Free,500000,4.8,1,0,39068.0
Health And Fitness,0.0,0.0,Everyone,Free,1000000,4.3,1,0,8576.0
Weather,0.0,0.0,Everyone,Free,1000000,4.6,1,0,89868.0
Weather,14.0,0.0,Everyone,Free,100000,3.5,1,0,2000.0
Photography,5.0,0.0,Everyone,Free,5000000,4.5,1,0,41331.0
Family,4.2,0.0,Teen,Free,10,5.0,1,0,2.0
Game,73.0,0.0,Teen,Free,10000000,4.2,1,0,88901.0
Dating,6.2,0.0,Mature,Free,500000,3.6,1,0,3414.0
Health And Fitness,0.0,0.0,Teen,Free,10000000,4.5,1,0,328469.0
Shopping,0.0,0.0,Everyone,Free,100000,4.3,1,0,2221.0
Family,48.0,0.0,Everyone,Free,10000000,4.3,1,0,525552.0
Game,48.0,0.0,Everyone,Free,10000000,4.3,1,0,525517.0
Family,15.0,0.0,Everyone,Free,5000000,4.2,1,0,32114.5
Social,0.0,0.0,Teen,Free,500000,4.1,1,0,6388.0
Travel And Local,4.1,0.0,Everyone,Free,1000000,4.2,1,0,40225.0
Game,21.0,0.0,Teen,Free,10000000,3.6,1,0,120852.0
Sports,49.0,0.0,Everyone,Free,5000000,4.2,1,0,18584.0
Health And Fitness,10.0,0.0,Everyone,Free,1000000,4.9,1,0,66791.0
Maps And Navigation,15.0,0.0,Everyone,Free,100000,3.1,1,0,742.0
Events,0.0,0.0,Everyone,Free,5000000,4.0,1,0,26089.0
News And Magazines,4.4,0.0,Everyone,Free,100,4.0,1,0,17.0
Social,0.0,0.0,Teen,Free,1000,4.0,1,0,5.0
Family,1.6,0.0,Everyone,Free,10000,4.6,1,0,513.0
Education,2.6,0.0,Everyone,Free,500000,4.2,1,0,3816.0
Parenting,4.6,0.0,Everyone,Free,1000,4.1,1,0,27.0
Game,33.0,0.0,Teen,Free,10000000,4.5,1,0,464900.0
Lifestyle,24.0,0.0,Everyone,Free,500000,4.7,1,0,20304.0
Personalization,4.3,0.0,Everyone,Free,10000000,3.8,1,0,153176.0
Family,62.0,0.0,Everyone,Free,1000000,4.0,1,0,25489.0
Game,76.0,0.0,Teen,Free,1000000000,4.5,1,0,27721321.2
Maps And Navigation,26.0,0.0,Everyone,Free,10000000,4.3,1,0,70556.0
Game,3.3,0.0,Everyone,Free,1000000,4.4,1,0,58387.0
Dating,40.0,0.0,Mature,Free,500000,4.1,1,0,17268.0
Family,25.0,0.0,Everyone,Free,10000,4.9,1,0,285.0
Dating,14.0,0.0,Mature,Free,10000,2.9,1,0,53.0
Dating,5.7,0.0,Mature,Free,100000,2.5,1,0,277.0
Dating,13.0,0.0,Mature,Free,1000000,3.5,1,0,1972.0
Productivity,3.8,0.0,Everyone,Free,1000000,4.1,1,0,16420.0
Food And Drink,4.9,0.0,Everyone,Free,10000,4.1,1,0,82.0
Family,71.0,0.0,Everyone,Free,50000,3.6,1,0,740.0
Events,1.4,0.0,Everyone,Free,100,3.6,1,0,4.0
Medical,27.0,0.0,Everyone,Free,10,3.6,1,0,0.0
Game,28.0,0.0,Teen,Free,50000000,4.3,1,0,2045554.0
Weather,5.1,0.0,Everyone,Free,10000,3.3,1,0,115.0
Personalization,8.6,0.0,Everyone,Free,10000000,4.3,1,0,86481.0
Family,46.0,0.0,Everyone,Free,1000000,4.6,1,0,20267.0
Family,28.0,0.0,Teen,Free,10000,3.8,1,0,410.0
Game,4.9,0.0,Everyone,Free,50000,3.6,1,0,214.0
Auto And Vehicles,3.4,0.0,Everyone,Free,50000,4.6,1,0,197.0
Game,38.0,0.0,Everyone,Free,10000,3.8,1,0,66.0
Game,27.0,0.0,Everyone,Free,1000000,4.1,1,0,91667.0
Game,25.0,0.0,Everyone,Free,500000,4.0,1,0,24312.0
Family,73.0,0.0,Teen,Free,10000,4.1,1,0,290.0
Family,92.0,0.0,Teen,Free,1000,4.7,1,0,54.0
Family,41.0,0.0,Everyone,Free,1000000,4.0,1,0,4518.0
Medical,6.6,0.0,Everyone,Free,100000,4.0,1,0,3498.0
Medical,1.0,0.0,Everyone,Free,10000,4.0,1,0,122.0
Tools,4.4,0.0,Everyone,Free,5000000,4.3,1,0,54207.0
Libraries And Demo,22.0,0.0,Everyone,Free,100000,4.5,1,0,1703.0
Medical,23.0,2.99,Everyone,Paid,100,5.0,0,1,3.0
Medical,20.0,0.0,Everyone,Free,1000,4.1,1,0,21.0
Game,38.0,0.0,Everyone,Free,100000,3.7,1,0,303.0
Game,23.0,0.0,Everyone,Free,10000000,4.3,1,0,85882.0
Game,23.0,0.0,Teen,Free,5000000,4.3,1,0,34494.0
Game,18.0,0.0,Everyone,Free,1000000,4.5,1,0,10429.0
Game,70.0,0.0,Everyone,Free,100000000,3.7,1,0,1221896.0
Tools,7.5,0.0,Everyone,Free,100000,4.4,1,0,2026.0
Business,6.9,4.99,Everyone,Paid,1000,4.4,0,1,244.0
Family,56.0,0.0,Everyone,Free,500000,4.5,1,0,1791.0
Family,58.0,0.0,Everyone,Free,500000,4.6,1,0,5395.0
Lifestyle,39.0,0.0,Everyone,Free,1000000,4.5,1,0,53652.0
Family,50.0,0.0,Everyone,Free,1000000,4.2,1,0,58553.0
Game,32.0,0.0,Teen,Free,1000,4.2,1,0,24.0
Game,0.0,0.0,Teen,Free,500000,3.9,1,0,6200.0
Family,70.0,0.0,Everyone,Free,1000000,4.4,1,0,98324.0
Business,21.0,0.0,Everyone,Free,1000000,4.3,1,0,46353.0
Photography,0.0,0.0,Everyone,Free,5000000,4.1,1,0,43296.0
Tools,6.1,0.0,Everyone,Free,50000000,4.3,1,0,576454.0
Game,16.0,3.99,Teen,Paid,100000,4.4,0,1,11023.0
Family,72.0,0.0,Teen,Free,10000000,4.0,1,0,39647.0
Family,50.0,0.0,Everyone,Free,500000,4.2,1,0,2801.0
Art And Design,4.2,0.0,Teen,Free,500000,4.7,1,0,7699.0
Comics,12.0,0.0,Everyone,Free,5000,5.0,1,0,34.0
Family,0.0,0.0,Everyone,Free,1000000,3.6,1,0,32416.0
Family,60.0,0.0,Everyone,Free,1000000,4.0,1,0,15489.0
Family,26.0,0.0,Everyone,Free,10000000,4.4,1,0,112080.0
Auto And Vehicles,15.0,0.0,Everyone,Free,500000,4.0,1,0,2155.0
Libraries And Demo,1.2,0.0,Everyone,Free,10,4.0,1,0,0.0
Books And Reference,2.9,0.0,Everyone,Free,100000,4.7,1,0,1201.0
Family,83.0,0.0,Teen,Free,1000000,4.6,1,0,43314.0
Tools,22.0,0.0,Everyone,Free,5000000,4.5,1,0,273283.0
Family,0.0,0.0,Everyone,Free,10000000,3.9,1,0,81543.0
Family,64.0,0.0,Teen,Free,1000000,3.6,1,0,9389.0
Family,52.0,0.0,Teen,Free,500000,4.3,1,0,7441.0
Family,52.0,0.0,Mature,Free,5000000,4.1,1,0,44027.0
Game,0.0,0.0,Everyone,Free,5000000,4.2,1,0,128579.0
Game,33.0,0.0,Mature,Free,10000000,4.0,1,0,127810.0
News And Magazines,0.0,0.0,Everyone,Free,100000,2.6,1,0,820.0
News And Magazines,4.0,0.0,Everyone,Free,50000,4.1,1,0,905.0
News And Magazines,4.8,0.0,Everyone,Free,10000,4.5,1,0,171.0
Game,70.0,0.0,Teen,Free,50000000,4.4,1,0,2119226.5
Medical,22.0,0.0,Everyone,Free,100,5.0,1,0,3.0
News And Magazines,2.1,0.0,Everyone,Free,0,5.0,1,0,0.0
Family,58.0,0.0,Everyone,Free,10000000,3.9,1,0,95537.0
Family,50.0,0.0,Everyone,Free,5000000,3.8,1,0,36028.0
Photography,23.0,0.0,Everyone,Free,5000000,4.4,1,0,71898.0
Photography,24.0,0.0,Everyone,Free,10000000,4.7,1,0,233039.0
Game,29.0,0.0,Everyone,Free,10000000,4.5,1,0,197540.0
Photography,25.0,0.0,Everyone,Free,100000000,4.6,1,0,1159058.0
Beauty,35.0,0.0,Everyone,Free,100000,4.3,1,0,601.0
Photography,0.0,0.0,Everyone,Free,10000000,4.5,1,0,123029.0
Photography,22.0,0.0,Everyone,Free,500000,4.5,1,0,3116.0
Dating,27.0,0.0,Mature,Free,500000,4.0,1,0,6191.0
Family,47.0,0.99,Everyone,Paid,1000,4.2,0,1,38.0
Dating,63.0,0.0,Mature,Free,1000000,4.0,1,0,51698.0
Personalization,41.0,1.99,Everyone,Paid,10000,4.7,0,1,1500.0
Social,5.8,0.0,Teen,Free,500000,4.3,1,0,9562.0
Productivity,0.0,0.0,Everyone,Free,100000000,4.5,1,0,2764964.0
Sports,33.0,0.0,Everyone,Free,100000,4.3,1,0,752.0
Family,32.0,0.0,Teen,Free,1000000,4.0,1,0,45359.0
Game,96.0,0.0,Teen,Free,100000,4.5,1,0,23599.0
Family,55.0,0.0,Everyone,Free,100000,4.7,1,0,9856.0
Health And Fitness,78.0,0.0,Everyone,Free,5000000,4.6,1,0,109756.0
Family,53.0,0.0,Everyone,Free,5000,4.5,1,0,38.0
Sports,17.0,0.0,Everyone,Free,5000,4.6,1,0,57.0
Maps And Navigation,48.0,0.0,Everyone,Free,5000000,4.7,1,0,162049.0
Travel And Local,28.0,0.0,Everyone,Free,1000000,4.2,1,0,18294.0
News And Magazines,8.6,0.0,Mature,Free,500000,4.6,1,0,62740.0
Communication,17.0,0.0,Everyone,Free,5000000,4.5,1,0,205739.0
Finance,6.1,0.0,Everyone,Free,1000000,4.3,1,0,9400.0
Productivity,0.0,0.0,Everyone,Free,100000,3.2,1,0,368.0
Tools,6.0,0.0,Everyone,Free,100000,4.3,1,0,3068.0
Maps And Navigation,31.0,0.0,Everyone,Free,50000,3.3,1,0,555.0
